,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
2262,NJZNJPXRRCEVDH-SFTDATJTNA-N,CHEMBL539050,6530,A,7.36,chembl20,142806,9606,SLC6A2,4059,[C@H](C=1C=C2C(=CC1)C=CC=C2)([C@H](C3=CC=CC=C3)O)CN(C)C,CN(C)C[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1
2263,NKANXQFJJICGDU-QPLCGJKRNA-N,CHEMBL83,6530,A,5.84,chembl20,774705,9606,SLC6A2,4059,C(=C(\C=1C=CC=CC1)/CC)(\C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
2264,NREAZRDUCYUONQ-MSOLQXFVNA-N,CHEMBL577565,6530,A,6.91,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=CC(=C3)Br)[C@H](O)CNC)C1)F,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(Br)cc21
2265,NRKLSKYRBUUDLU-BJWYYQGGNA-N,CHEMBL1644605,6530,A,7.05,chembl20,700294,9606,SLC6A2,4059,C1[C@@H]2N[C@@H](CC2)C[C@@H]1OC3=CC(=CC(=N3)C4=CC=CC=C4)C#N,N#Cc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)nc(-c2ccccc2)c1
2266,NNNDXILSDZTFTR-LPHOPBHVNA-N,CHEMBL145810,6530,A,6.27,chembl20,142785,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@H](C1)N(CCC)C)C=3C=C(Cl)C(=CC3)Cl,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
2267,NNNDXILSDZTFTR-QFBILLFUNA-N,CHEMBL344116,6530,A,6.4,chembl20,142784,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)N(CCC)C)C=3C=C(Cl)C(=CC3)Cl,CCCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
2268,NNQDGWJXUJCRBF-MENKECLHNA-N,CHEMBL578419,6530,A,6.92,chembl20,587779,9606,SLC6A2,4059,C12N(C(C[C@@H]([C@@H]1C(OC)=O)C=3C=CC(=C(C3)Br)SC)CC2)C,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)c(Br)c1)N2C
2269,NLRQPOSSIBJNGG-IBGZPJMENA-N,44578370,6530,A,7.85387,pubchem,342389,9606,SLC6A2,4059,O(C(=O)N([C@H]1CCNC1)CC=2C(C3=CC=CC=C3)=CC=CC2)C(C)C,CC(C)OC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1
2270,NIYGPRSVPKAIKA-JWEZTNTCNA-N,76331540,6530,A,5.49894,pubchem,257286,9606,SLC6A2,4059,ClC1=CC=C(C(NC2C[C@H]3N([C@@H](C2)CC3)C)C4=CC=CC=C4)C=C1,CN1[C@H]2CC[C@@H]1CC(NC(c1ccccc1)c1ccc(Cl)cc1)C2
2271,OKJDGNKVEJTMBB-KBXCAEBGNA-N,CHEMBL408384,6530,A,8.12,chembl20,467619,9606,SLC6A2,4059,[C@@]1([C@@H](C1)CN)(C(N(CC#C)CC#C)=O)C2=CC=C3C(=C2)OCO3,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN
2272,OKLKBYAVPPRKEG-IZZQQSIFNA-N,CHEMBL1644601,6530,A,6.88,chembl20,700294,9606,SLC6A2,4059,C1[C@@H]2N[C@H](C[C@@H]1OC=3C=C(C=C(C3)C4=CC=CC=C4)Br)CC2,Brc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1
2273,OJEXZTOASHOTIX-WOJBJXKFNA-N,CHEMBL231684,6530,N,4.29,chembl20,444198,9606,SLC6A2,4059,C1C[C@H]([C@@H](C=2C=CC(C3=CC=CC=C3)=CC2)CCC1)C(OC)=O,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(-c2ccccc2)cc1
2274,NWCPOGFPLUASJD-QUDVFMAMNA-N,44340181,6530,A,7.602060000000001,pubchem,254685,9606,SLC6A2,4059,N(C[C@H]1C2CC([C@@H]1C3=CC=4C(C=C3)=CC=CC4)CC2)(C)C,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1
2275,OYNDMWYYCBLSSM-HNAYVOBHNA-N,44449396,6530,A,8.49485,pubchem,319593,9606,SLC6A2,4059,FC(CN(C(=O)[C@@]1([C@@H](C1)CN)C2=CC=3OCCOC3C=C2)CC=C)=C,C=CCN(CC(=C)F)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN
2276,OULZYJCJGXXRLZ-ROUUACIJNA-N,CHEMBL410286,6530,A,6.8,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=CC=CC=C2)OC=3C(=CC(C(F)(F)F)=CC3)OC)CNCC1,COc1cc(C(F)(F)F)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1
2277,OGHNVEJMJSYVRP-UHFFFAOYNA-N,CHEMBL723,6530,A,6.27,chembl20,774705,9606,SLC6A2,4059,N1C2=C(C(OCC(O)CNCCOC3=C(OC)C=CC=C3)=CC=C2)C4=C1C=CC=C4,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
2278,OGUCJMOATTVEME-ROUUACIJNA-N,CHEMBL409277,6530,A,7.54,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=CC=C(C=C2)F)OC=3C(=CC(=CC3)Cl)OC)CNCC1,COc1cc(Cl)ccc1O[C@@H](c1ccc(F)cc1)[C@@H]1CNCCO1
2279,NUGRPPXOWJFLKG-OALUTQOANA-N,CHEMBL263920,6530,A,7.8,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=CC(=CC=C2)C)OC=3C(=CC(=CC3)Cl)OC)CNCC1,COc1cc(Cl)ccc1O[C@@H](c1cccc(C)c1)[C@@H]1CNCCO1
2280,NGSZLOCYHZRIMB-UHDQLFAANA-N,CHEMBL579056,6530,A,6.66,chembl20,587779,9606,SLC6A2,4059,C12N(C(C[C@@H]([C@@H]1C(OC)=O)C3=CC=C(C=C3)SC)CC2)C,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2C
2281,MVYOBBWPCHPRSG-UHFFFAOYNA-N,CHEMBL523475,6530,A,6.0,chembl20,520036,9606,SLC6A2,4059,C1=C(C(=C(OCC(CNC(CC2=CC=C(C=C2)OC)(C)C)O)C=C1)C#N)Cl,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1
2282,OSHSXYCWEWJREH-LJQANCHMNA-N,CHEMBL567712,6530,A,6.17,chembl20,596935,9606,SLC6A2,4059,C1=CC=C2C(=C1)C=C(C(N([C@@H]3CCNC3)C4CCCC4)=O)C=C2,O=C(c1ccc2ccccc2c1)N(C1CCCC1)[C@@H]1CCNC1
2283,OSJJYEUEJRVVOD-TWSYTRIPNA-N,CHEMBL1909072,6530,A,6.35,chembl20,774705,9606,SLC6A2,4059,C1=CC=CC=2SC=3C(N(C12)CCCN4CCC(CC4)C(N)=O)=CC(=CC3)Cl,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
2284,OOCIRVSPZDCFHT-IBGZPJMENA-N,11610150,6530,A,8.52288,pubchem,430251,9606,SLC6A2,4059,O=C(N([C@H]1CCNC1)C2=CC=CC=C2)C3=C(OC4=CC=CC=C4)C=CC=C3,O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)[C@H]1CCNC1
2285,OBKUWTMFPMVPNX-RTBURBONNA-N,CHEMBL233532,6530,N,3.18,chembl20,444198,9606,SLC6A2,4059,C1CC[C@H](C=2C=CC(=CC2)C3=CC=CC=C3)[C@@H](C1)C(OC)=O,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(-c2ccccc2)cc1
2286,OUQMYOZRLIWPPV-UGSOOPFHNA-N,9930791,6530,A,5.90309,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(S(=O)(=O)NC)=C3)C=CC1Cl,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NC)cc21
2287,MJXIPRPHBIFHJC-MGPUTAFENA-N,CHEMBL409715,6530,A,8.38,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@@H](C1)CN)(C2=CC=C3C(OCO3)=C2)C(N4C5=C(CC4)C=CC=C5)=O,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc21)c1ccc2c(c1)OCO2
2288,PYIBCEOJEPANCH-MKBNYLNANA-N,CHEMBL597000,6530,A,9.9,chembl20,613740,9606,SLC6A2,4059,[C@H]1([C@]2(CNC[C@@H]12)C=3C=C(C(=CC3)Cl)Cl)CC4=NC(=CS4)C,Cc1csc(C[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1
2289,PSNHNKLTGOOICN-UHFFFAOYNA-N,10525046,6530,A,7.06048,pubchem,143640,9606,SLC6A2,4059,O(CCNC1CCN(CC1)CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1
2290,RAEJZLUTUUNZSA-UHFFFAOYNA-N,CHEMBL404247,6530,A,5.89,chembl20,463179,9606,SLC6A2,4059,C1=CC(OC2=CC=C(C=C2)Cl)=C(C=C1C(N3CCN(CC3)C4CC4)=O)CNC,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(Cl)cc1
2291,RAQPOZGWANIDQT-UHFFFAOYNA-N,3456,6530,A,6.78252,pubchem,143640,9606,SLC6A2,4059,O(CCN1CCN(CC1)CCCC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
2292,QWDPOYBOJIBHAD-MOPGFXCFNA-N,44254588,6530,A,7.73049,pubchem,431881,9606,SLC6A2,4059,O[C@@H]([C@@H](N1C=2C(N(C1=O)CCC)=CC=CC2)C3=CC=CC=C3)CNC,CCCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2ccccc21
2293,PKVDODLSCSUTRW-HNNXBMFYNA-N,46831083,6530,A,7.72125,pubchem,483452,9606,SLC6A2,4059,S1(=O)(=O)N(CC[C@H](O)CNC)C=2C(N1C3=CC(OC)=CC=C3)=CC=CC2,CNC[C@@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O
2294,PKVDODLSCSUTRW-OAHLLOKONA-N,CHEMBL1085322,6530,A,7.1,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C=C(C=CC3)OC)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1,CNC[C@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O
2295,PIVRFBAMCBQCDZ-UHFFFAOYNA-N,CHEMBL401867,6530,A,6.12,chembl20,463179,9606,SLC6A2,4059,C1=CC(=C(C=C1C(N2CCCN(CC2)C3CC3)=O)CNC)OC=4C=CC=C(C4)F,CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1cccc(F)c1
2296,QDZIBQWKRRRXAL-OSRDXIQINA-N,CHEMBL391864,6530,A,8.75,chembl20,444173,9606,SLC6A2,4059,[C@H]12N[C@@H](C[C@H]([C@@H]1C(OC)=O)C=3C=C(C(=CC3)C)F)CC2,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]1c1ccc(C)c(F)c1)N2
2297,QDZIBQWKRRRXAL-VIRABCJINA-N,11278436,6530,A,9.30103,pubchem,610458,9606,SLC6A2,4059,FC=1C=C([C@H]2[C@@H]([C@@H]3N[C@H](C2)CC3)C(OC)=O)C=CC1C,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2
2298,PLDUPXSUYLZYBN-UHFFFAOYNA-N,CHEMBL726,6530,A,5.71,chembl20,774705,9606,SLC6A2,4059,N1(C=2C(SC3=C1C=CC=C3)=CC=C(C(F)(F)F)C2)CCCN4CCN(CCO)CC4,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
2299,QUSLQENMLDRCTO-TUVASFSCNA-N,CHEMBL2079586,6530,A,6.3,chembl20,429832,9606,SLC6A2,4059,N1([C@H]2[C@@H](C(=O)OC)[C@H](C[C@H]1CC2)C3=CC=C(C=C3)F)C,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C
2300,QUZXTJYADOYRDB-UHFFFAOYNA-N,CHEMBL272699,6530,A,6.38,chembl20,463179,9606,SLC6A2,4059,C1=CC(=C(C=C1C(N2CCCN(CC2)C3CC3)=O)CNC)OC=4C=CC=C(C4)Cl,CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1cccc(Cl)c1
2301,QVIAHGYFYZASCH-GAJHUEQPNA-N,CHEMBL2046455,6530,N,4.71,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=4C(SC3)=CC=CC4,C[C@@H]([C@@H](O)c1csc2ccccc12)N1CC=C(Cc2ccccc2)CC1
2302,QVIAHGYFYZASCH-UZUQRXQVNA-N,CHEMBL2047576,6530,A,5.55,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=4C(SC3)=CC=CC4,C[C@H]([C@@H](O)c1csc2ccccc12)N1CC=C(Cc2ccccc2)CC1
2303,QLJOCRJOIIVENA-MSOLQXFVNA-N,CHEMBL575546,6530,A,7.7,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=CC(=C3)F)[C@H](O)CNC)C1)F,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccc(F)cc21
2304,QMMAMXVYCMLPGH-OALUTQOANA-N,CHEMBL264174,6530,A,7.08,chembl20,477349,9606,SLC6A2,4059,O1[C@H]([C@H](C2=C(C=CC=C2)C)OC=3C(=CC(=CC3)Cl)OC)CNCC1,COc1cc(Cl)ccc1O[C@@H](c1ccccc1C)[C@@H]1CNCCO1
2305,RPEDEMBGNMELBV-YHZLUUAONA-N,44340153,6530,A,6.92082,pubchem,145535,9606,SLC6A2,4059,O(C1=CC2=C(C=C([C@H]3C4CC([C@@H]3CNC)CC4)C=C2)C=C1)C,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2cc(OC)ccc2c1
2306,RLUHSIYRINOGAT-RTWAWAEBNA-N,44574784,6530,A,6.92082,pubchem,352215,9606,SLC6A2,4059,O[C@@H]([C@@H](N(C=1C=2C(C=CC1)=CC=CC2)C)C3=CC=CC=C3)CNC,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc2ccccc12
2307,RMKQQVTXLRWNDV-QWOVJGMINA-N,CHEMBL481696,6530,A,5.54,chembl20,487517,9606,SLC6A2,4059,C=1(C=CC(=C(CN(C)C)C1)OC=2C=CC(=CC2)OC(F)(F)F)C(=O)NC,CNC(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)c(CN(C)C)c1
2308,RDRQTGHODUVHMX-CYBMUJFWNA-N,CHEMBL1083430,6530,A,6.56,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C=C(C(=CC3)F)F)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O
2309,RDRQTGHODUVHMX-ZDUSSCGKNA-N,46831694,6530,A,7.4437,pubchem,483452,9606,SLC6A2,4059,S1(=O)(=O)N(CC[C@H](O)CNC)C=2C(N1C3=CC(F)=C(F)C=C3)=CC=CC2,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O
2310,SBAQYPMYNRQKBF-UHFFFAOYNA-N,24890939,6530,A,5.49485,pubchem,315153,9606,SLC6A2,4059,ClC=1C=C(OC2=C(C=C(C(=O)N3CCN(C4CC4)CC3)C=C2)CNC)C=CC1Cl,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(Cl)c(Cl)c1
2311,SBXLPNABRZKVOV-SMWAQBJTNA-N,44408922,6530,A,6.34679,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(=C3)C=S(O)C)C=CC1Cl,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C=S(C)O)cc21
2312,RZEKVGVHFLEQIL-QVUQFMIFNA-N,CHEMBL118,6530,A,5.14,chembl20,774705,9606,SLC6A2,4059,S(C1=CC=C(C=C1)N2C(C3=CC=C(C)C=C3)=CC(C(F)(F)F)=N2)(N)(=O)=O,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
2313,QSIIURGKHNVJBN-QVUQFMIFNA-N,CHEMBL1170795,6530,A,5.3,chembl20,640165,9606,SLC6A2,4059,N1CCN(C=2C=CC3=C(C2)C(=CN3)C(N)=O)C(C1)CC=4C=CC=CC4,NC(=O)c1c[nH]c2ccc(N3CCNCC3Cc3ccccc3)cc12
2314,QQHREAWMTUYOBO-OALUTQOANA-N,44450088,6530,A,6.744730000000001,pubchem,329323,9606,SLC6A2,4059,ClC1=CC(OC)=C(O[C@H]([C@H]2OCCNC2)C3=CC=C(C=C3)C)C=C1,COc1cc(Cl)ccc1O[C@@H](c1ccc(C)cc1)[C@@H]1CNCCO1
2315,PSPJUVHWZINCFD-KOQKOIQBNA-N,CHEMBL387758,6530,A,5.43,chembl20,431029,9606,SLC6A2,4059,C12N(C(CC1)C[C@@H]([C@@H]2C3=CC=C(C=C3)C)C4=CC=CC=C4)C,Cc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccccc2)N3C)cc1
2316,PSPJUVHWZINCFD-KWJLTHHINA-N,CHEMBL2096876,6530,A,5.55,chembl20,431029,9606,SLC6A2,4059,C12N(C(CC1)C[C@H]([C@H]2C3=CC=C(C=C3)C)C4=CC=CC=C4)C,Cc1ccc([C@H]2C3CCC(C[C@H]2c2ccccc2)N3C)cc1
2317,RUFGGNDBOBTWQC-LPHOPBHVNA-N,CHEMBL356531,6530,A,5.66,chembl20,142784,9606,SLC6A2,4059,[C@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(C(C)(C)C)C,CN([C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C
2318,RUFGGNDBOBTWQC-QFBILLFUNA-N,CHEMBL148104,6530,A,6.36,chembl20,142784,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(C(C)(C)C)C,CN([C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C
2319,RVLRGNBXYBRGGM-KRWDZBQONA-N,CHEMBL561878,6530,A,7.89,chembl20,581595,9606,SLC6A2,4059,C=1C=CC=C(C(N(C2CCC2)[C@@H]3CNCC3)=O)C1OC4=CC=CC=C4,O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)[C@H]1CCNC1
2320,RTKAHBPTWDBIEJ-MSOLQXFVNA-N,44231252,6530,A,8.19382,pubchem,431882,9606,SLC6A2,4059,FC=1C=C([C@H](N2C=3C(N(C2=O)CC)=CC=CC3)[C@H](O)CNC)C=CC1,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21
2321,PMCPPYXVCCGLLE-UHFFFAOYNA-N,CHEMBL440272,6530,A,5.32,chembl20,143140,9606,SLC6A2,4059,N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5CC5,Fc1ccc(C(OC2CC3CCC(C2)N3CC2CC2)c2ccc(F)cc2)cc1
2322,VEPKQEUBKLEPRA-UHFFFAOYNA-N,CHEMBL119385,6530,N,4.69,chembl20,774705,9606,SLC6A2,4059,FC=1C=CC(SC2=NN3C(C=C2)=C(C(=O)N=C3)C=4C(Cl)=CC=CC4Cl)=C(C1)F,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
2323,TUDVVMCZTNBXMS-FKCZVYBNNA-N,44408871,6530,A,5.82391,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C=3C2=CC=CC3C(=O)NC)C=CC1Cl,CNC(=O)c1cccc2c1[C@@H](NC)CC[C@H]2c1ccc(Cl)c(Cl)c1
2324,SXVNDMHECZDJQS-RLFYNMQTNA-N,45380066,6530,A,7.400010000000001,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@H]([C@@H]2COC4=CC=C(F)C=C4)CNC3)C=CC1Cl,Fc1ccc(OC[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)cc1
2325,SIYLLGKDQZGJHK-UHFFFAOYNA-N,CHEMBL221753,6530,A,6.05,chembl20,774705,9606,SLC6A2,4059,[N+](CCOCCOC=1C=CC(=CC1)C(C)(CC(C)(C)C)C)(C)(C)CC=2C=CC=CC2,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
2326,SQNUVGLAMLMYCU-HRAATJIYNA-N,CHEMBL2047584,6530,A,5.12,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C=CC3)F,C[C@@H]([C@@H](O)c1cccc(F)c1)N1CC=C(Cc2ccccc2)CC1
2327,SQNUVGLAMLMYCU-IIBYNOLFNA-N,CHEMBL2047583,6530,A,5.6,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C=CC3)F,C[C@H]([C@@H](O)c1cccc(F)c1)N1CC=C(Cc2ccccc2)CC1
2328,SPBUAQRRWQFNRI-MOPGFXCFNA-N,CHEMBL576145,6530,A,8.4,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C(=C2)C)C=CC=C3)[C@H](O)CNC)C1)F,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1cc(C)c2ccccc21
2329,ULFUJAQEYUFVSH-HOTGVXAUNA-N,CHEMBL497512,6530,A,8.4,chembl20,510091,9606,SLC6A2,4059,C=1C=C2C(=CC1)CO[C@H]([C@H]2OC3=C(C=CC=C3C(F)(F)F)F)CNC,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(F)cccc1C(F)(F)F
2330,UJEHPOIYQOLYRD-CYBMUJFWNA-N,CHEMBL1084313,6530,A,8.0,chembl20,634326,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=C(C3)F)F)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1,CNC[C@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O
2331,UJEHPOIYQOLYRD-ZDUSSCGKNA-N,CHEMBL1083118,6530,A,8.7,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=C(C3)F)F)S(=O)(=O)N(CC[C@@H](CNC)O)C2=C1,CNC[C@@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O
2332,UKEGGLXTKHMXEB-UMMLCDPINA-N,CHEMBL519240,6530,A,5.6,chembl20,494421,9606,SLC6A2,4059,N=1C(=NC(=C2CC=C3C(C12)[C@H]4[C@@H](O3)CCCC4)N5CCNCC5)N,Nc1nc2c(c(N3CCNCC3)n1)CC=C1O[C@H]3CCCC[C@H]3C12
2333,UDDSGRJSILNSQD-KBXCAEBGNA-N,CHEMBL497664,6530,A,5.35,chembl20,510054,9606,SLC6A2,4059,C1=CC=C2C[C@H]([C@H](C2=C1)OC3=CC=C(C=C3)C(F)(F)F)CN(C)C,CN(C)C[C@@H]1Cc2ccccc2[C@@H]1Oc1ccc(C(F)(F)F)cc1
2334,TYFSSZYOVLRLQK-QXSJWSMHNA-N,44431739,6530,A,8.73049,pubchem,296147,9606,SLC6A2,4059,O(C(=O)[C@@H]1[C@@H]2N[C@@H](C[C@H]1C3=CC=C(C=C3)C#C)CC2)C,C#Cc1ccc([C@@H]2C[C@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1
2335,TVYLLZQTGLZFBW-OUONYHMNNA-N,CHEMBL379021,6530,A,5.7,chembl20,333146,9606,SLC6A2,4059,C=1(C=C(C=CC1)[C@]2(CCCC[C@@H]2CN(C([2H])([2H])[2H])C([2H])([2H])[2H])O)OC([2H])([2H])[2H],[H]C([H])([H])Oc1cccc([C@@]2(O)CCCC[C@@H]2CN(C([H])([H])[H])C([H])([H])[H])c1
2336,FRXKHOISTFCGOP-IBGZPJMENA-N,44578270,6530,A,6.3316099999999995,pubchem,342389,9606,SLC6A2,4059,S(=O)(=O)(N([C@H]1CCN(C1)C)CC=2C(C3=CC=CC=C3)=CC=CC2)CC,CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCN(C)C1
2337,VMITZEMDDZVHBZ-XOUADPBQNA-N,CHEMBL457865,6530,A,7.66,chembl20,560916,9606,SLC6A2,4059,[C@H]12CC[C@@H](N1C)C[C@@H]([C@@H]2C(OC)=O)C3=CC=C(C(=C3)C)Cl,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@H]2CC[C@H]1N2C
2338,VLIFAHMVTGLJCP-QGZVFWFLNA-N,16067839,6530,A,7.72125,pubchem,387487,9606,SLC6A2,4059,ClC1=CC([C@H](N2C(=O)C(C3=C2C(F)=CC=C3)(C)C)CCNC)=CC(F)=C1,CNCC[C@H](c1cc(F)cc(Cl)c1)N1C(=O)C(C)(C)c2cccc(F)c21
2339,VPTOWUWJWIVXIJ-LAUBAEHRNA-N,44587465,6530,A,7.522880000000001,pubchem,362025,9606,SLC6A2,4059,O([C@@H]1[C@@H](CC=2C1=CC=CC2)CNC)C=3C=4C(C=CC3)=CC=CC4,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12
2340,VQHNOBXUTWSPMZ-MSOLQXFVNA-N,44254964,6530,A,7.77469,pubchem,431882,9606,SLC6A2,4059,O[C@@H]([C@@H](N1C=2C(N(C1=O)CC)=CC=CC2)C3=CC=CC=C3)CNC,CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2ccccc21
2341,VLLHQEDHCOUXKK-MOPGFXCFNA-N,45483063,6530,A,7.823910000000001,pubchem,441348,9606,SLC6A2,4059,FC=1C=C([C@H](N2C=3C(C=C2)=C(C=CC3)C)[C@H](O)CNC)C=CC1,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(C)cccc21
2342,VGYQUDBPYFLBLJ-PTCVETCVNA-N,CHEMBL2429890,6530,A,5.13,chembl20,985449,9606,SLC6A2,4059,C12[C@H](C3C4C1C5C(C4)C3CC52)NCC6=CC=C7C(=C6)OCO7,c1cc2c(cc1CN[C@H]1C3C4CC5C6C4CC3C6C51)OCO2
