Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
ZEOHVQFWFVMPGM-LMRVLLHPNA-N,CHEMBL610897,6530,A,7.66,chembl20,429832,9606,SLC6A2,4059,C1(C2N(C)[C@@H](C[C@@H]1C3=CC=C(C=C3)Cl)CC2)C(=O)OC
ZEOHVQFWFVMPGM-SHWKFHJANA-N,CHEMBL375888,6530,A,8.51,chembl20,429832,9606,SLC6A2,4059,C12N(C)C(CC1)C[C@H]([C@@H]2C(OC)=O)C3=CC=C(C=C3)Cl
ZCUPCXFJNBQNMK-SJORKVTENA-N,CHEMBL466501,6530,A,7.64,chembl20,500244,9606,SLC6A2,4059,C=1(C=CC(N([C@H]([C@@H](CNC)O)C2=CC=CC=C2)C)=CC1)Cl
BCUSKDWPXMSSRG-MRSUPTMINA-N,CHEMBL2036264,6530,A,6.26,chembl20,820352,9606,SLC6A2,4059,C1(=CC=C2NC=C(C=3CCC(CC3)N(C)C)C2=C1)N=C(N)C4=CC=CS4
BCUSKDWPXMSSRG-VVKINWOJNA-N,57384807,6530,A,6.25964,pubchem,663263,9606,SLC6A2,4059,S1C(C(NC2=CC=3C(C=4CCC(N(C)C)CC4)=CNC3C=C2)=N)=CC=C1
ATXUZVSWVVGJPF-UHFFFAOYNA-N,CHEMBL2047572,6530,A,6.1,chembl20,827275,9606,SLC6A2,4059,C(CCN1CCC(CC1)(CC=2C=CC=CC2)O)(O)C=3C=C4C=CC(=C(C4=CC3)Cl)OC
BYRGPNIGCQCEQB-INXRADFVNA-N,CHEMBL575854,6530,A,5.93,chembl20,587779,9606,SLC6A2,4059,C12N(C(C[C@@H]([C@@H]1C(OC)=O)C=3C=CC(=CC3)SCC)CC2)C
AHEMMEONOCHONP-DBUDALRPNA-N,44417598,6530,A,6.99055,pubchem,271977,9606,SLC6A2,4059,I/C=C/C1=CC([C@@H]2[C@@H](C3NC(C2)CC3)C(OC)=O)=CC=C1
AFTYGKFAHDIZJA-UHFFFAOYNA-N,CHEMBL121611,6530,A,7.09,chembl20,142935,9606,SLC6A2,4059,C(C1=CC=C(C=C1)F)(C2=CC=C(C=C2)F)OCCNCCCNCCC3=CC=CC=C3
BLVOPMLJPLEJNF-QVKFZJNVNA-N,CHEMBL2047579,6530,N,4.75,chembl20,827276,9606,SLC6A2,4059,[C@H]([C@@H](C)N1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C(C(=CC3)Cl)Cl
BLVOPMLJPLEJNF-YCRPNKLZNA-N,66572510,6530,A,6.27491,pubchem,670152,9606,SLC6A2,4059,ClC=1C=C([C@H](O)[C@@H](N2CCC(=CC2)CC3=CC=CC=C3)C)C=CC1Cl
BJWRNMDFZRRXMB-QFBILLFUNA-N,44449729,6530,A,7.85387,pubchem,319593,9606,SLC6A2,4059,O=C(N(CC=C)CC#C)[C@@]1([C@@H](C1)CN)C2=CC3=C(OCC3)C=C2
BMBZYVSLEAFRRW-KSSFIOAINA-N,71562712,6530,A,8.30016,pubchem,731055,9606,SLC6A2,4059,O([C@H]([C@H]1CCNC1)C2=CC=CC=C2)C3=C(OC)C=C(N(=O)=O)C=C3
BPVHTTZVPKXNPJ-MRSUPTMINA-N,CHEMBL2036266,6530,A,6.55,chembl20,820352,9606,SLC6A2,4059,C1(=CC=C2NC=C(C=3CCC(CC3)NCC)C2=C1)NC(=N)C4=CC=CS4
CRTQNTKRJCYBET-QVUQFMIFNA-N,CHEMBL457931,6530,A,8.05,chembl20,493416,9606,SLC6A2,4059,C=1(C=C2C=C(NC2=CC1)C(N)=O)C3(CNCC3)CC4=CC=CC=C4
BTDNKAUJHUIUPT-QGZVFWFLNA-N,16067943,6530,A,8.1549,pubchem,387487,9606,SLC6A2,4059,ClC=1C=C([C@H](N2C(=O)C(C3=C2C(F)=CC=C3)(C)C)CCNC)C=CC1
CGOVZFQITKLZOW-MJGOQNOKNA-N,CHEMBL600674,6530,A,6.77,chembl20,611007,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(CC2)C=CC=C3C)[C@H](O)CNC)C1)F
DBNIRDAYCJINLF-MSOLQXFVNA-N,CHEMBL564445,6530,A,7.44,chembl20,583225,9606,SLC6A2,4059,C1=CC=2N(C(N(C2C=C1F)[C@@H](C3=CC=CC=C3)[C@H](O)CNC)=O)CC
DERZBLKQOCDDDZ-JLHYYAGUNA-N,CHEMBL43064,6530,A,5.55,chembl20,774705,9606,SLC6A2,4059,N1(CCN(CC1)C/C=C/C=2C=CC=CC2)C(C=3C=CC=CC3)C=4C=CC=CC4
DAXOQPOVHDBXOD-BKTGTZMENA-N,45140372,6530,A,8.4318,pubchem,459949,9606,SLC6A2,4059,FC=1C=C([C@H](N2C[C@@H](C=3C2=CC=CC3)C)[C@H](O)CNC)C=CC1
DAXOQPOVHDBXOD-ZNOIYHFQNA-N,45141988,6530,A,8.07058,pubchem,459949,9606,SLC6A2,4059,FC=1C=C([C@H](N2C[C@H](C=3C2=CC=CC3)C)[C@H](O)CNC)C=CC1
DACQOKGPDFDFGY-UGSOOPFHNA-N,44408917,6530,A,5.90309,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(=C3)C(OC)=O)C=CC1Cl
CUWBKAWUQFYRQI-RMKNXTFCNA-N,CHEMBL2313297,6530,A,5.12,chembl20,935770,9606,SLC6A2,4059,N1(C(N(C2=C(C1=O)N(C(=C2)/C=C/C3=CC=C(C=C3)Cl)C)C)=O)C
CXLYMICIFAODOP-MPIMZMORNA-N,44568325,6530,A,5.19382,pubchem,339488,9606,SLC6A2,4059,S(O)(=O)(=NC=1C=C(CN(C)C)C(SC2=CC=C(C=C2)C(F)(F)F)=CC1)C
CXPIEWAMVILDLK-MSOLQXFVNA-N,CHEMBL575753,6530,A,7.04,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=CC(=C3)Cl)[C@H](O)CNC)C1)F
AKCNZFOHJFSRSN-UHFFFAOYNA-N,10836499,6530,A,7.10237,pubchem,143641,9606,SLC6A2,4059,FC1=CC=C(CCNC2CCN(CC2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4)C=C1
AJLUMLBNDXXSIW-SJORKVTENA-N,25253916,6530,A,7.9431,pubchem,431882,9606,SLC6A2,4059,FC=1C=2N([C@H]([C@H](O)CNC)C3=CC=CC=C3)C(=O)N(C2C=CC1)CC
ANDYBNKRXGVQGP-UHFFFAOYNA-N,24855884,6530,A,6.85387,pubchem,315153,9606,SLC6A2,4059,ClC=1C=C(OC2=C(C=C(C(=O)N3CCN(C4CC4)CCC3)C=C2)CNC)C=CC1Cl
AOCFDQDGDIOFRW-CCRGXQTGNA-N,CHEMBL573361,6530,A,5.92,chembl20,587779,9606,SLC6A2,4059,C12N(C(CC1)C[C@@H]([C@@H]2C(OC)=O)C=3C=CC(=CC3)SC)CCC
GBDCEJWZYYZILX-CCRGXQTGNA-N,CHEMBL575199,6530,A,6.02,chembl20,587779,9606,SLC6A2,4059,C12N(C(CC1)C[C@@H]([C@@H]2C(OC)=O)C=3C=CC(=CC3)SC)CCCF
FYXXTOJUMHTXEW-QRWMCTBCNA-N,CHEMBL1818455,6530,A,9,chembl20,763088,9606,SLC6A2,4059,N1(C(=CC(=N1)C)C)CC23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3
FZIIBLBHXXRTMG-RAOGCBAWNA-N,CHEMBL1643900,6530,A,5.44,chembl20,985449,9606,SLC6A2,4059,C12C3[C@@H](NCCC4=CC=CC(=C4)F)C5C6C(CC51)C2C3C6
DQPHXSWTVKEOEO-MSOLQXFVNA-N,CHEMBL577597,6530,A,7.66,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=C(C=C3)F)[C@H](O)CNC)C1)F
DTPZQRWLIAELHU-YHZLUUAONA-N,44340483,6530,A,6.41454,pubchem,145535,9606,SLC6A2,4059,FC1=CC2=C(C=C([C@H]3C4CC([C@@H]3CN(C)C)CC4)C=C2)C=C1
DUNLKPYMIRLCRM-IFXJQAMLNA-N,CHEMBL410015,6530,A,8.03,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@@H](C1)CN)(C2=CC=C3C(OCO3)=C2)C(N4CC5=C(CC4)SC=C5)=O
GIJXKZJWITVLHI-PMOLBWCYNA-N,CHEMBL1201203,6530,A,5.86,chembl20,774705,9606,SLC6A2,4059,[C@H]12N([C@H](C[C@@H](OC(C=3C=CC=CC3)C=4C=CC=CC4)C1)CC2)C
GIJXKZJWITVLHI-YOFSQIOKNA-N,1201549,6530,A,5.85667,pubchem,625207,9606,SLC6A2,4059,O(C1C[C@@H]2N([C@@H](CC2)C1)C)C(C3=CC=CC=C3)C4=CC=CC=C4
GDIDBVDYSJUGMI-NGKMOHNRNA-N,CHEMBL323678,6530,A,7.17,chembl20,142778,9606,SLC6A2,4059,[C@H]1([C@@H](C2=CC3=CC=C(C=C3C=C2)OC)C4CC1CC4)CN(C)C
KXCIACPDRWQKBQ-KBXCAEBGNA-N,CHEMBL505439,6530,A,5.1,chembl20,510054,9606,SLC6A2,4059,S1(C2=C([C@H](OC3=CC=CC=C3C)[C@@H](CNC)C1)C=CC=C2)(=O)=O
FSLROBKNJCTZIC-PYZFKAKLNA-N,CHEMBL596806,6530,A,8.4,chembl20,613740,9606,SLC6A2,4059,C1NC[C@@H]2[C@H]1[C@]2(C3=CC(=C(C=C3)Cl)Cl)CCOC(C)CC
DIVBFGIFKXVVHW-MOPGFXCFNA-N,45140175,6530,A,7.72125,pubchem,459949,9606,SLC6A2,4059,FC1=CC=2C(CN([C@H]([C@H](O)CNC)C3=CC(F)=CC=C3)C2C=C1)(C)C
DIIRBUSHKZQLRI-KRWDZBQONA-N,CHEMBL472563,6530,A,5.42,chembl20,558179,9606,SLC6A2,4059,C=1C=CC2=C(N(C(N2[C@@H](CCNC)C=3C=CC=CC3)=O)C(C)C)C1
DIIRBUSHKZQLRI-QGZVFWFLNA-N,CHEMBL461148,6530,A,7.66,chembl20,558178,9606,SLC6A2,4059,C=1C=CC2=C(N(C(N2[C@H](CCNC)C=3C=CC=CC3)=O)C(C)C)C1
DWTJKIXZDHRVPT-HXUWFJFHNA-N,CHEMBL515614,6530,A,7.59,chembl20,535516,9606,SLC6A2,4059,C12(C=3C=CC=CC3N(C1=O)[C@H](CCNC)C4=CC=CC(=C4)F)CCCCC2
FCURKYXBYVWDLH-FXAWDEMLNA-N,CHEMBL410055,6530,A,7.1,chembl20,467619,9606,SLC6A2,4059,[C@]1(C[C@H]1CN)(C(N(CCC)CC#CC)=O)C=2C=C3C(=CC2)OCC3
DZQDCXYKGIEDDJ-XBBDAYDNNA-N,CHEMBL103504,6530,A,7.74,chembl20,142803,9606,SLC6A2,4059,N12C3C([C@@](C1)(O)CCC)[C@H](C[C@H]2CC3)C=4C=CC(=CC4)C
FAODRXCUXGCUBQ-MSOLQXFVNA-N,CHEMBL598168,6530,A,8.12,chembl20,611007,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(CC2)C=C(C=C3)Cl)[C@H](O)CNC)C1)F
FMQPLHSUIOCWGC-QVUQFMIFNA-N,CHEMBL2036273,6530,A,6,chembl20,820352,9606,SLC6A2,4059,C=1(C=CC=2NC=C(C3CC(CCC3)NC)C2C1)N=C(C4=CC=CS4)N
FLGSUSWMWSZVMP-LNNLXFCONA-N,CHEMBL1242923,6530,A,6,chembl20,659601,9606,SLC6A2,4059,C=1C=CC(CC(=O)NC2CCN(CC2)CCCN3C(COC4=C3C=CC=C4)=O)=CC1
FNOISVLLQKQMJQ-OAUVRVJYNA-N,44408875,6530,A,5.69897,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(S(O)=C)=C3)C=CC1Cl
BTTZJAYHAIJMSO-MSOLQXFVNA-N,CHEMBL566090,6530,A,7.8,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C(=CC=C3)F)[C@H](O)CNC)C1)F
HSMMZWQHSZFBQK-HNNXBMFYNA-N,CHEMBL1085066,6530,A,7.66,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=CC3)C)S(=O)(=O)N(CC[C@@H](CNC)O)C2=C1
HSMMZWQHSZFBQK-OAHLLOKONA-N,CHEMBL1082292,6530,A,6.81,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=CC3)C)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1
AKRIZMRTOCYSRB-SFHVURJKNA-N,CHEMBL511959,6530,A,6.11,chembl20,487421,9606,SLC6A2,4059,C=1C=C([C@H](CN2CCN(CC2)C)C3(O)CCCCC3)C=C(C1)OC(F)(F)F
ACZMLOPMXAUHFP-QFBILLFUNA-N,CHEMBL404013,6530,A,8.35,chembl20,467619,9606,SLC6A2,4059,[C@@]1([C@@H](C1)CN)(C(N(CC=C)CC=C)=O)C2=CC=C3C(=C2)CCO3
AXJNQTWCGWGLCZ-LPHOPBHVNA-N,CHEMBL344110,6530,A,6.19,chembl20,142784,9606,SLC6A2,4059,[C@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(C(C)C)C
AXJNQTWCGWGLCZ-QFBILLFUNA-N,CHEMBL356981,6530,A,6.59,chembl20,142784,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)C=3C=C(Cl)C(=CC3)Cl)N(C(C)C)C
QNPLPYOQHFFYGC-HNAYVOBHNA-N,CHEMBL408016,6530,A,8.15,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@H](CN)C1)(C2=CC=C3C(=C2)OCCO3)C(N(CC)CC4CC4)=O
XKGBYDWMVKBQIC-OXJNMPFZNA-N,CHEMBL404730,6530,A,8.41,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@@H](C1)CN)(C2=CC=C3C(=C2)OCCO3)C(N(CC4CC4)CC#C)=O
XPDPSRJQWMZUMS-QGZVFWFLNA-N,54757119,6530,A,7.05061,pubchem,619830,9606,SLC6A2,4059,S1(=O)(=O)N(CC[C@H]2OCCNC2)C=3C(N1C4=CC(OC)=CC=C4)=CC=CC3
HGBGXSPIBLZGHS-ADYMCLSGNA-N,9908126,6530,A,6.11351,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(S(=O)(=O)N)=C3)C=CC1Cl
HEBFYRLCWBRALV-MOPGFXCFNA-N,CHEMBL572927,6530,A,7.68,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=C(C=C3)C)[C@H](O)CNC)C1)F
IJZRPGINHKPXPE-QGZVFWFLNA-N,16067840,6530,A,8.22185,pubchem,387487,9606,SLC6A2,4059,FC=1C=2N([C@H](CCNC)C3=CC(F)=CC(F)=C3)C(=O)C(C2C=CC1)(C)C
ILKQBHSHNTVIIC-HXUWFJFHNA-N,CHEMBL476154,6530,A,7.28,chembl20,535516,9606,SLC6A2,4059,C12(C=3C=CC=CC3N(C1=O)[C@H](CCNC)C4=CC=CC=C4)CCCCC2
ILKYNXUJXDGZRH-QFBILLFUNA-N,CHEMBL411677,6530,A,7.77,chembl20,467619,9606,SLC6A2,4059,[C@@]1([C@@H](C1)CN)(C(N(CC#C)CC#C)=O)C2=CC=C3C(=C2)CCO3
IMHXBNROFRDAND-HNAYVOBHNA-N,CHEMBL256557,6530,A,8.46,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@H](CN)C1)(C2=CC=C3C(=C2)OCCO3)C(N(CC=C)CC=C)=O
GZWPHROGQGOESZ-PHHAAFCNNA-N,CHEMBL173427,6530,A,7.49,chembl20,144973,9606,SLC6A2,4059,[C@@H]1([C@@H](C2=CC=C(/C=C/I)C=C2)CC3NC1CC3)C(=O)OC
GZWPHROGQGOESZ-SYEBVZJNNA-N,CHEMBL174088,6530,A,7.62,chembl20,144972,9606,SLC6A2,4059,[C@@H]1([C@@H](C2=CC=C(/C=C\I)C=C2)CC3NC1CC3)C(=O)OC
GSZTZHVFJNFRBY-MSOLQXFVNA-N,45140369,6530,A,8.85387,pubchem,459950,9606,SLC6A2,4059,FC=1C=2N(CC(C2C=CC1)(C)C)[C@H]([C@H](O)CNC)C3=CC(F)=CC=C3
GTKBKARSWNKELL-MPIMZMORNA-N,10110820,6530,A,6.1549,pubchem,339488,9606,SLC6A2,4059,S(O)(=O)(=NC=1C=C(CN(C)C)C(OC2=CC=C(C=C2)C(F)(F)F)=CC1)C
GYNVBZHVGBAXPA-IZZQQSIFNA-N,CHEMBL1644602,6530,A,7.52,chembl20,700294,9606,SLC6A2,4059,C1[C@@H]2N[C@H](C[C@@H]1OC=3C=C(C=C(C3)C4=CC=CC=C4)Cl)CC2
JHNQGHUWSOJCOC-UXHICEINNA-N,CHEMBL576758,6530,A,8,chembl20,592526,9606,SLC6A2,4059,C=1C=C(C=C([C@H](N2C3=C(C(=C2)CC)C=CC=C3)[C@H](O)CNC)C1)F
JEUQNCNSWGGZRH-QVUQFMIFNA-N,CHEMBL552341,6530,A,7.1,chembl20,582671,9606,SLC6A2,4059,C=1(C=CC=2NC=CC2C1)N(CC3=CC=CC(=C3)S(N)(=O)=O)C4CCNCC4
IWUJCJJESBVFNA-HNAYVOBHNA-N,CHEMBL258451,6530,A,8.4,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@@H](C1)CN)(C2=CC=C3C(=C2)OCCO3)C(N(CC#C)CC(=C)F)=O
IYUTUTQAPBTSKQ-IAGOWNOFNA-N,CHEMBL1818544,6530,A,6.4,chembl20,763088,9606,SLC6A2,4059,N1(N=NN=C1C(C)C)C[C@@]23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3
JAPHVUWBEYMUCG-LTYXSQDPNA-N,CHEMBL204005,6530,A,6.06,chembl20,339940,9606,SLC6A2,4059,C1=CC=C2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@H](NC)C2=C1C(=O)O
JWVNRZQALLUPMN-CYBMUJFWNA-N,CHEMBL1084311,6530,A,7,chembl20,634326,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC(=CC3)F)F)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1
JWVNRZQALLUPMN-ZDUSSCGKNA-N,46831389,6530,A,7.74473,pubchem,483451,9606,SLC6A2,4059,S1(=O)(=O)N(CC[C@H](O)CNC)C=2C(N1C3=C(F)C=C(F)C=C3)=CC=CC2
HPPVWRRONLIBLV-KRWDZBQONA-N,CHEMBL558651,6530,A,8.1,chembl20,581595,9606,SLC6A2,4059,C=1C=CC=C(C(N(CC(C)C)[C@@H]2CNCC2)=O)C1OC3=CC=CC=C3
HRJQWACHSNEZEE-DBUDALRPNA-N,CHEMBL385173,6530,A,7.5,chembl20,409351,9606,SLC6A2,4059,C12NC(C[C@@H]([C@@H]1C(OC)=O)C3=CC=CC(=C3)/C=C/Br)CC2
HRCVSENKVJEEJB-GFOWMXPYNA-N,CHEMBL1818547,6530,A,7.3,chembl20,763088,9606,SLC6A2,4059,N1(CC23CNCC[C@@]2(C3)C4=CC(=C(C=C4)Cl)Cl)N=C5C(=C1)C=CC=C5
HKWYFLNOIRZTIH-DFNIBXOVNA-N,76331541,6530,A,6.0013,pubchem,257286,9606,SLC6A2,4059,FC1=CC=C(C(NC2C[C@H]3N[C@@H](C2)CC3)C4=CC=C(F)C=C4)C=C1
HGVUTNMCDMGTOE-BKOUXLBONA-N,CHEMBL1956107,6530,A,5.6,chembl20,806516,9606,SLC6A2,4059,C=1C(=CC=2N(CCC2C1)[C@H]3CC[C@H](CC3)NC)N=C(C4=CC=CS4)N
GNESBMMZVPTREH-MIGQKNRLNA-N,CHEMBL512202,6530,A,5.95,chembl20,560916,9606,SLC6A2,4059,[C@H]12CC[C@@H](N1C)C[C@@H]([C@@H]2C(OC)=O)C3=CC=C(C=C3)OC
GNESBMMZVPTREH-UHDQLFAANA-N,CHEMBL574081,6530,A,5.95,chembl20,587779,9606,SLC6A2,4059,C12N(C(C[C@@H]([C@@H]1C(OC)=O)C3=CC=C(C=C3)OC)CC2)C
GRCVTMNCDBAKJY-GFOWMXPYNA-N,CHEMBL1818441,6530,A,7.3,chembl20,763088,9606,SLC6A2,4059,N1(CC23CNCC[C@@]2(C3)C4=CC(=C(C=C4)Cl)Cl)C=5C(C=N1)=CC=CC5
GRFGQBNGPFNYCF-CQSZACIVNA-N,54757121,6530,A,6.84466,pubchem,619831,9606,SLC6A2,4059,S1(=O)(=O)N(CC[C@H]2OCCNC2)C=3C(N1C4=C(F)C=C(F)C=C4)=CC=CC3
GRFLLIUZAGYUSO-HNAYVOBHNA-N,CHEMBL402441,6530,A,8.77,chembl20,467619,9606,SLC6A2,4059,[C@]1([C@H](CN)C1)(C2=CC=C3C(=C2)OCCO3)C(N(CC#C)CC#C)=O
GPHQCFPKKILZDC-ZWKOTPCHNA-N,44410237,6530,A,7.2644,pubchem,263026,9606,SLC6A2,4059,S(C=1C(C[C@](O)([C@H]2OCCNC2)C3=CC=CC=C3)=CC=CC1)C(F)(F)F
IRVGZJHWMUWHKA-MPIMZMORNA-N,CHEMBL214209,6530,A,7.7,chembl20,366277,9606,SLC6A2,4059,C12C3C(C=4C=CC(=CC4)NC(CCCCCC(=O)OC3)=O)CC(CC1)N2C
JJVUOKFSHYKOJS-LNNLXFCONA-N,44454660,6530,A,6.82391,pubchem,321308,9606,SLC6A2,4059,O=C(C1(C(C1)CNC(=O)CN)C2=CC=CC=C2)C3NCCC=4C3=CC=CC4
LQXLMIBCEDZZFC-SFTDATJTNA-N,CHEMBL566376,6530,A,5.71,chembl20,598132,9606,SLC6A2,4059,N1([C@@H](C=2C=CC=CC2)[C@@H](O)CN3CCNCC3)C4=C(C=CC=C4)C=C1
LQYWRHPJMNCEEY-QGZVFWFLNA-N,16067547,6530,A,7.85387,pubchem,387487,9606,SLC6A2,4059,FC=1C=2N([C@H](CCNC)C3=CC(F)=CC=C3)C(=O)C(C2C=CC1)(C)C
LOEPSYRVNXADMM-UHFFFAOYNA-N,10291757,6530,A,6.73518,pubchem,361597,9606,SLC6A2,4059,N1(C2CCC(CC2)C=3C=4C(NC3)=CC=C(C4)C#N)CCC=5C(C1)=CC=CC5
LNIDNIKEDAQTOW-MRXNPFEDNA-N,44610722,6530,A,6.13371,pubchem,445757,9606,SLC6A2,4059,S(=O)(=O)(N([C@@H]1CCNC1)CC2=C(C3=C(C=C2)C=C(F)C=C3)C)C
HZEVDVGPBUFIAW-UHFFFAOYNA-N,CHEMBL11493,6530,A,5.88,chembl20,143140,9606,SLC6A2,4059,N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CCCC
IAXQDXIYZZJWKO-MAUKXSAKNA-N,CHEMBL344513,6530,A,6.82,chembl20,142784,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)NC(C)(C)C)C=3C=C(Cl)C(=CC3)Cl
IAXQDXIYZZJWKO-YJBOKZPZNA-N,CHEMBL145940,6530,A,5.96,chembl20,142784,9606,SLC6A2,4059,[C@@H]1(C2=C(C=CC=C2)[C@H](C1)NC(C)(C)C)C=3C=C(Cl)C(=CC3)Cl
HZRDBNNJLUYHJA-UHFFFAOYNA-N,CHEMBL270625,6530,A,6.28,chembl20,463179,9606,SLC6A2,4059,C1=CC(OC2=CC=C(C=C2)SC)=C(C=C1C(N3CCN(C(C)C)CC3)=O)CNC
KZXIQLJNAIYPLZ-LBOYIXSDNA-N,CHEMBL379755,6530,A,5.94,chembl20,366277,9606,SLC6A2,4059,C12CCC(CC3C=4C=CC(NC(CCCCCCCCCCC(=O)OCC13)=O)=CC4)N2C
LCJLSRDQLLTWNK-XUWVNRHRNA-N,CHEMBL495464,6530,A,8.47,chembl20,556594,9606,SLC6A2,4059,[C@H]1(C=C(Br)Br)[C@@H](C2=CC=C(C=C2)C)C[C@@H]3CC[C@H]1N3C
LCJLSRDQLLTWNK-ZJIFWQFVNA-N,CHEMBL524188,6530,A,7.26,chembl20,556594,9606,SLC6A2,4059,[C@H]1([C@@H](C2=CC=C(C=C2)C)C[C@@H]3CC[C@H]1N3C)C=C(Br)Br
KKZJGLLVHKMTCM-UHFFFAOYNA-N,CHEMBL58,6530,A,5.31,chembl20,774705,9606,SLC6A2,4059,C12=C(C(=O)C3=C(C1=O)C(=CC=C3O)O)C(NCCNCCO)=CC=C2NCCNCCO
KLFVWQCQUXXLOU-LQFNOIFHNA-N,CHEMBL1669669,6530,N,4.9,chembl20,716528,9606,SLC6A2,4059,C1(=CC=C(C(NC2=CC(=CC=C2)OCC)=O)C=C1C(F)(F)F)N3CCCC3
KKELNYPZMKZDOL-MRXNPFEDNA-N,CHEMBL1830887,6530,A,6.55,chembl20,769842,9606,SLC6A2,4059,N1(S(N(C=2C1=CC=CC2)CC[C@@H]3CNCCO3)(=O)=O)C=4C=CC(=CC4)F
KHYFCJWXLVZFLY-QXSJWSMHNA-N,44431736,6530,A,8.33068,pubchem,296147,9606,SLC6A2,4059,O(C(=O)[C@@H]1[C@@H]2N[C@@H](C[C@H]1C3=CC=C(C=C3)C=C)CC2)C
KNYSPQPHDQPIRR-GBJTYRQANA-N,CHEMBL494624,6530,A,7.31,chembl20,556594,9606,SLC6A2,4059,[C@@H]1(C=C(Br)Br)[C@@H](C2=CC=C(C=C2)Cl)C[C@@H]3CC[C@H]1N3C
KNYSPQPHDQPIRR-LJISPDSONA-N,CHEMBL494626,6530,A,8.46,chembl20,556594,9606,SLC6A2,4059,[C@H]1(C=C(Br)Br)[C@@H](C2=CC=C(C=C2)Cl)C[C@@H]3CC[C@H]1N3C
KGRDXDOEEDAXAN-PYNIKALXNA-N,44408756,6530,A,7.22185,pubchem,262048,9606,SLC6A2,4059,ClC=1C=C([C@@H]2CCC(=NC)C=3C2=CC=C(NS(O)(=O)C)C3)C=CC1Cl
JYIMWQCCVNSNJW-UHFFFAOYNA-N,CHEMBL2047571,6530,A,6.38,chembl20,827275,9606,SLC6A2,4059,C(CCN1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C4C=CC(=C(C4=CC3)Cl)OC
KCQQWPYAESYXHU-GFCCVEGCNA-N,46834260,6530,A,8.22185,pubchem,483452,9606,SLC6A2,4059,S1(=O)(=O)N(CC[C@@H](O)CNC)C=2C(N1C3=C(F)C=CC=C3F)=CC=CC2
KCQQWPYAESYXHU-LBPRGKRZNA-N,CHEMBL1083429,6530,A,8.7,chembl20,634327,9606,SLC6A2,4059,C1=CC=C2N(C=3C(=CC=CC3F)F)S(=O)(=O)N(CC[C@@H](CNC)O)C2=C1
LWFZPUPJSMFIKP-HZPDHXFCNA-N,CHEMBL1818456,6530,A,8,chembl20,763088,9606,SLC6A2,4059,N1(N=CC=C1C(F)(F)F)C[C@@]23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3
LUJLISGGFLGFKZ-UHFFFAOYNA-N,44455512,6530,A,6.95078,pubchem,315153,9606,SLC6A2,4059,ClC1=CC=C(OC2=C(C=C(C(=O)N3CCN(C4CC4)CCC3)C=C2)CNC)C=C1
MMKZDDDDODERSJ-JAAVRUMLNA-N,CHEMBL221993,6530,A,5.71,chembl20,429832,9606,SLC6A2,4059,[C@H]12[C@H](C(OC)=O)[C@H](C3=CC=C(C=C3)C)CC(CC1)N2C
